wdtEntity	category	categoryLabel	count	AP	SA	SG	AB	ED	Count		Note		76
http://www.wikidata.org/entity/Q2519376	http://www.wikidata.org/entity/Q7170324	Category:Jewellery designers	5697	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q3409032	http://www.wikidata.org/entity/Q7457995	Category:Unisex given names	5671	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q19796778	http://www.wikidata.org/entity/Q8683272	Category:Routes départementales in France	5639	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q1350157	http://www.wikidata.org/entity/Q8084952	Category:Music critics	5615	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q4176708	http://www.wikidata.org/entity/Q7445415	Category:Soundtrack albums	5611	FALSE	FALSE	FALSE	TRUE	FALSE	1				
http://www.wikidata.org/entity/Q28692502	http://www.wikidata.org/entity/Q8949038	Category:Women's rights activists	5568	FALSE	TRUE	TRUE	TRUE	FALSE	3				
http://www.wikidata.org/entity/Q4220892	http://www.wikidata.org/entity/Q8451559	Category:Film critics	5487	FALSE	TRUE	FALSE	FALSE	FALSE	1				
http://www.wikidata.org/entity/Q52162262	http://www.wikidata.org/entity/Q8126322	Category:Films based on literature	5447	FALSE	FALSE	TRUE	TRUE	FALSE	2				
http://www.wikidata.org/entity/Q2990963	http://www.wikidata.org/entity/Q6418690	Category:Figure skating competitions	5414	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q756	http://www.wikidata.org/entity/Q1457109	Category:Plants	5351	TRUE	FALSE	TRUE	TRUE	FALSE	3				
http://www.wikidata.org/entity/Q28841847	http://www.wikidata.org/entity/Q8620244	Category:Members of the Privy Council of the United Kingdom	5133	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q14972848	http://www.wikidata.org/entity/Q8587893	Category:Lexicographers	5122	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q7361618	http://www.wikidata.org/entity/Q7216500	Category:Roman Catholics	5063	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q165005	http://www.wikidata.org/entity/Q7711669	Category:Franciscans	5033	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q11696	http://www.wikidata.org/entity/Q7130129	Category:Presidents of the United States	4986	TRUE	TRUE	TRUE	TRUE	FALSE	4				
http://www.wikidata.org/entity/Q61744980	http://www.wikidata.org/entity/Q8445857	Category:Fellows of the American Mathematical Society	4982	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q1335064	http://www.wikidata.org/entity/Q7020596	Category:Recipients of the Military Cross	4946	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q8128	http://www.wikidata.org/entity/Q7215613	Category:1920 Summer Olympics	4918	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q131062	http://www.wikidata.org/entity/Q6996964	Category:Urban planners	4855	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q54767	http://www.wikidata.org/entity/Q6652804	Category:Puzzle video games	4800	FALSE	FALSE	TRUE	FALSE	FALSE	1				
http://www.wikidata.org/entity/Q161652	http://www.wikidata.org/entity/Q6994491	Category:Japanese people	4783	FALSE	FALSE	TRUE	FALSE	FALSE	1				
http://www.wikidata.org/entity/Q15976341	http://www.wikidata.org/entity/Q6461203	Category:Slavists	4365	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q191356	http://www.wikidata.org/entity/Q7087719	Category:Icelandic people	4316	TRUE	FALSE	FALSE	FALSE	FALSE	1				
http://www.wikidata.org/entity/Q13416354	http://www.wikidata.org/entity/Q9022237	Category:Mineralogists	4300	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q12377274	http://www.wikidata.org/entity/Q7217501	Category:Trumpeters	4300	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q846570	http://www.wikidata.org/entity/Q3919762	Category:American people	4221	TRUE	TRUE	TRUE	FALSE	FALSE	3				
http://www.wikidata.org/entity/Q111734	http://www.wikidata.org/entity/Q8445721	Category:Fellow Members of the IEEE	4138	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q133163	http://www.wikidata.org/entity/Q6483670	Category:Percussion instruments	4107	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q4047513	http://www.wikidata.org/entity/Q5378152	Category:Members of the Knesset	3997	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q2508462	http://www.wikidata.org/entity/Q8380722	Category:Diseases of oral cavity, salivary glands and jaws	3995	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q27988727	http://www.wikidata.org/entity/Q8445869	Category:Fellows of the British Academy	3990	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q42406	http://www.wikidata.org/entity/Q6489138	Category:English people	3987	TRUE	TRUE	TRUE	FALSE	FALSE	3				
http://www.wikidata.org/entity/Q19502208	http://www.wikidata.org/entity/Q6926055	Category:Films by geographic setting	3982	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q84072	http://www.wikidata.org/entity/Q7031845	Category:Turkish people	3978	TRUE	TRUE	TRUE	FALSE	FALSE	3				
http://www.wikidata.org/entity/Q92026	http://www.wikidata.org/entity/Q7131178	Category:Castles in Japan	3977	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q860750	http://www.wikidata.org/entity/Q6153510	Category:Racing video games	3974	TRUE	FALSE	TRUE	FALSE	FALSE	2				
http://www.wikidata.org/entity/Q1052281	http://www.wikidata.org/entity/Q8863767	Category:Transgender women	3951	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q13219447	http://www.wikidata.org/entity/Q8800527	Category:Sports journalists	3948	TRUE	TRUE	FALSE	FALSE	FALSE	2				
http://www.wikidata.org/entity/Q59920703	http://www.wikidata.org/entity/Q7842971	Category:EPs by artist	3904	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q6122670	http://www.wikidata.org/entity/Q7485322	Category:New Zealand Māori people	3884	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q3427922	http://www.wikidata.org/entity/Q8658573	Category:Restaurateurs	3880	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q20748682	http://www.wikidata.org/entity/Q8393551	Category:Aldermen in the Netherlands	3867	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q732852	http://www.wikidata.org/entity/Q11721495	Category:Progressive Party (Brazil) politicians	3733	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q19914123	http://www.wikidata.org/entity/Q8199804	Category:Japanese-language surnames	3690	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q18707052	http://www.wikidata.org/entity/Q8552497	Category:Iowa state senators	3634	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q17320547	http://www.wikidata.org/entity/Q9023661	Category:Members of the Federal Assembly of Czechoslovakia	3624	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q13424456	http://www.wikidata.org/entity/Q7211099	Category:Hymnwriters	3616	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q12119633	http://www.wikidata.org/entity/Q7773647	Category:Immunologists	3482	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q584301	http://www.wikidata.org/entity/Q8292522	Category:Bassists	3464	FALSE	FALSE	TRUE	FALSE	FALSE	1				
http://www.wikidata.org/entity/Q773717	http://www.wikidata.org/entity/Q8680298	Category:Nippon Columbia artists	3402	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q6168364	http://www.wikidata.org/entity/Q6434164	Category:Jazz guitarists	3397	FALSE	FALSE	TRUE	FALSE	FALSE	1				
http://www.wikidata.org/entity/Q2815948	http://www.wikidata.org/entity/Q6878509	Category:Landscape architects	3393	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q2635283	http://www.wikidata.org/entity/Q6419578	Category:Ukrainian-language surnames	3378	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q1823479	http://www.wikidata.org/entity/Q8590767	Category:Lighting designers	3374	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q118865	http://www.wikidata.org/entity/Q7442754	Category:Clarinetists	3374	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q3208559	http://www.wikidata.org/entity/Q25975202	Category:Candomblé temples	3357	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q18515558	http://www.wikidata.org/entity/Q6459394	Category:Futsal players	3349	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q1093580	http://www.wikidata.org/entity/Q7045203	Category:Chinese-language surnames	3328	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q17337766	http://www.wikidata.org/entity/Q9104325	Category:Theatre critics	3321	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q28861961	http://www.wikidata.org/entity/Q7779186	Category:Grand Cross of the Order of Civil Merit	3309	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q15977927	http://www.wikidata.org/entity/Q8265123	Category:Art educators	3281	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q1895303	http://www.wikidata.org/entity/Q7573839	Category:Foresters	3249	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q35657	http://www.wikidata.org/entity/Q6447755	Category:States of the United States	3203	TRUE	TRUE	TRUE	FALSE	FALSE	3				
http://www.wikidata.org/entity/Q758780	http://www.wikidata.org/entity/Q7062529	Category:Gardeners	3195	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q12902372	http://www.wikidata.org/entity/Q6483760	Category:Flautists	3149	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q28026639	http://www.wikidata.org/entity/Q6387443	Category:Christmas films	3146	TRUE	TRUE	TRUE	FALSE	FALSE	3				
http://www.wikidata.org/entity/Q18245236	http://www.wikidata.org/entity/Q8621251	Category:Radiologists	3111	FALSE	FALSE	FALSE	TRUE	FALSE	1				
http://www.wikidata.org/entity/Q19803234	http://www.wikidata.org/entity/Q8619100	Category:Members of the Chamber of Deputies of the Czech Republic	3104	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q19509201	http://www.wikidata.org/entity/Q8578665	Category:LGBT rights activists	3100	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q19603970	http://www.wikidata.org/entity/Q7780246	Category:Candidates of Philology	3005	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q15295720	http://www.wikidata.org/entity/Q7336579	Category:Poker players	2993	FALSE	FALSE	FALSE	TRUE	FALSE	1				
http://www.wikidata.org/entity/Q10272925	http://www.wikidata.org/entity/Q7469312	Category:Agricultural engineers	2958	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q102427	http://www.wikidata.org/entity/Q6467681	Category:Best Picture Academy Award winners	2946	FALSE	TRUE	TRUE	FALSE	FALSE	2				
http://www.wikidata.org/entity/Q596138	http://www.wikidata.org/entity/Q9154645	Category:Educational films	2883	TRUE	FALSE	TRUE	FALSE	FALSE	2				
http://www.wikidata.org/entity/Q13452531	http://www.wikidata.org/entity/Q9145202	Category:Commandeurs of the Ordre des Arts et des Lettres	2878	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q27670585	http://www.wikidata.org/entity/Q6339113	Category:Science fiction video games	2833	FALSE	FALSE	TRUE	FALSE	FALSE	1				
http://www.wikidata.org/entity/Q12773412	http://www.wikidata.org/entity/Q7904090	Category:Parasitologists	2827	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q155647	http://www.wikidata.org/entity/Q7217642	Category:Astrologers	2824	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q193840	http://www.wikidata.org/entity/Q9516683	Category:Asphyxia	2744	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q13452524	http://www.wikidata.org/entity/Q9145206	Category:Officiers of the Ordre des Arts et des Lettres	2737	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q1273568	http://www.wikidata.org/entity/Q6529101	Category:Children's television series	2731	FALSE	TRUE	TRUE	FALSE	FALSE	2				
http://www.wikidata.org/entity/Q2273386	http://www.wikidata.org/entity/Q20964747	Category:Brown dwarves detected by radial velocity	2731	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q77468620	http://www.wikidata.org/entity/Q9545026	Category:Psychology terminology	2713	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q11620676	http://www.wikidata.org/entity/Q8632592	Category:Rakugoka	2696	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q599558	http://www.wikidata.org/entity/Q7141737	Category:Erotic films	2651	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q11593374	http://www.wikidata.org/entity/Q8702735	Category:Knights of the Order of Saint Louis	2615	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q5638	http://www.wikidata.org/entity/Q8811120	Category:Buses	2610	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q15280243	http://www.wikidata.org/entity/Q24910912	Category:Mayoral elections	2590	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q148475	http://www.wikidata.org/entity/Q32291427	Category:Jean-Baptiste-Camille Corot	2588	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q868217	http://www.wikidata.org/entity/Q6849564	Category:Sports video games	2532	TRUE	TRUE	TRUE	TRUE	FALSE	4				
http://www.wikidata.org/entity/Q1234489	http://www.wikidata.org/entity/Q8500549	Category:Green Party (Brazil)	2532	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q7246143	http://www.wikidata.org/entity/Q25228799	Category:Private natural heritage reserves of Brazil	2518	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q840654	http://www.wikidata.org/entity/Q8188218	Category:2004 Summer Paralympics	2494	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q1553195	http://www.wikidata.org/entity/Q7086282	Category:Leaders of political parties	2480	FALSE	TRUE	TRUE	FALSE	FALSE	2				
http://www.wikidata.org/entity/Q2003976	http://www.wikidata.org/entity/Q13321320	Category:Technical University of Valencia	2462	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q6501380	http://www.wikidata.org/entity/Q7062091	Category:Chinese people	2458	TRUE	TRUE	TRUE	FALSE	FALSE	3				
http://www.wikidata.org/entity/Q42884	http://www.wikidata.org/entity/Q3919754	Category:German people	2442	TRUE	TRUE	TRUE	FALSE	FALSE	3				
http://www.wikidata.org/entity/Q237131	http://www.wikidata.org/entity/Q8937565	Category:Medieval France	2426	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q1348589	http://www.wikidata.org/entity/Q8543134	Category:Impact craters on the Moon	2418	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q21550489	http://www.wikidata.org/entity/Q8987163	Category:Conceptual artists	2403	FALSE	TRUE	FALSE	FALSE	FALSE	1				
http://www.wikidata.org/entity/Q41417	http://www.wikidata.org/entity/Q7337131	Category:Best Original Screenplay Academy Award winners	2373	FALSE	TRUE	FALSE	FALSE	FALSE	1				
http://www.wikidata.org/entity/Q3400050	http://www.wikidata.org/entity/Q8788481	Category:Potters	2367	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q1543268	http://www.wikidata.org/entity/Q6483097	Category:MacArthur Fellows	2361	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q1339864	http://www.wikidata.org/entity/Q7140141	Category:Sports films	2354	TRUE	TRUE	TRUE	TRUE	FALSE	4				
http://www.wikidata.org/entity/Q5718239	http://www.wikidata.org/entity/Q27260395	Category:Qajar architecture	2343	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q14539974	http://www.wikidata.org/entity/Q6409500	Category:Knights Grand Cross of the Order of Merit of the Italian Republic	2329	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q18545066	http://www.wikidata.org/entity/Q6800482	Category:Stand-up comedians	2313	TRUE	TRUE	TRUE	TRUE	FALSE	4				
http://www.wikidata.org/entity/Q336059	http://www.wikidata.org/entity/Q6529258	Category:Science fiction television series	2311	TRUE	TRUE	FALSE	TRUE	FALSE	3				
http://www.wikidata.org/entity/Q277751	http://www.wikidata.org/entity/Q6371555	Category:Best Art Direction Academy Award winners	2308	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q145665	http://www.wikidata.org/entity/Q7031512	Category:Manchu people	2302	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q459290	http://www.wikidata.org/entity/Q7141679	Category:Independent films	2276	TRUE	FALSE	FALSE	FALSE	FALSE	1				
http://www.wikidata.org/entity/Q16000047	http://www.wikidata.org/entity/Q6459548	Category:Agricultural machinery	2261	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q50995749	http://www.wikidata.org/entity/Q5984861	Category:People in sports	2259	TRUE	TRUE	TRUE	TRUE	FALSE	4				
http://www.wikidata.org/entity/Q1021290	http://www.wikidata.org/entity/Q10790941	Category:Music education organizations	2238	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q1033891	http://www.wikidata.org/entity/Q6838498	Category:Martial arts films	2238	TRUE	TRUE	FALSE	TRUE	FALSE	3				
http://www.wikidata.org/entity/Q58826204	http://www.wikidata.org/entity/Q6307826	Category:Olympic medalists	2209	TRUE	TRUE	TRUE	TRUE	FALSE	4				
http://www.wikidata.org/entity/Q11486702	http://www.wikidata.org/entity/Q7777125	Category:Architectural historians	2205	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q331432	http://www.wikidata.org/entity/Q7040149	Category:Fishers	2167	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q855688	http://www.wikidata.org/entity/Q7821249	Category:2000 Summer Paralympics	2156	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q281939	http://www.wikidata.org/entity/Q6250517	Category:Best Film Editing Academy Award winners	2149	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q12773225	http://www.wikidata.org/entity/Q7036966	Category:Slaves	2126	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q112793351	http://www.wikidata.org/entity/Q8379727	Category:City and town halls in Spain	2101	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q21328632	http://www.wikidata.org/entity/Q9742836	Category:Members of the People's Representative Council	2101	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q3397526	http://www.wikidata.org/entity/Q6420358	Category:Stone bridges	2066	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q18601721	http://www.wikidata.org/entity/Q8575187	Category:Knights of the Order of the Dannebrog	2050	FALSE	FALSE	FALSE	FALSE	FALSE	0				
http://www.wikidata.org/entity/Q103916	http://www.wikidata.org/entity/Q7044635	Category:Best Actor Academy Award winners	2040	FALSE	TRUE	TRUE	FALSE	FALSE	2				
http://www.wikidata.org/entity/Q103618	http://www.wikidata.org/entity/Q7044633	Category:Best Actress Academy Award winners	2033	FALSE	TRUE	TRUE	FALSE	FALSE	2				
