Item1,Item2,Item3,Item4,BestItem,WorstItem
Варис Дирие,Элеонора Рузвельт,Бхимрао Рамджи Амбедкар,Александра Михайловна Коллонтай,Александра Михайловна Коллонтай,Бхимрао Рамджи Амбедкар
Варис Дирие,Элеонора Рузвельт,Бхимрао Рамджи Амбедкар,Александра Михайловна Коллонтай,Бхимрао Рамджи Амбедкар,Варис Дирие
Варис Дирие,Элеонора Рузвельт,Бхимрао Рамджи Амбедкар,Александра Михайловна Коллонтай,Варис Дирие,Александра Михайловна Коллонтай
Варис Дирие,Элеонора Рузвельт,Бхимрао Рамджи Амбедкар,Александра Михайловна Коллонтай,Александра Михайловна Коллонтай,Варис Дирие
Гудрун Энслин,"Картер, Розалин","Форд, Бетти",Софья Перовская,"Картер, Розалин",Софья Перовская
Гудрун Энслин,"Картер, Розалин","Форд, Бетти",Софья Перовская,Софья Перовская,"Картер, Розалин"
Гудрун Энслин,"Картер, Розалин","Форд, Бетти",Софья Перовская,"Картер, Розалин",Софья Перовская
Гудрун Энслин,"Картер, Розалин","Форд, Бетти",Софья Перовская,Гудрун Энслин,"Форд, Бетти"
Гудрун Энслин,"Картер, Розалин","Форд, Бетти",Софья Перовская,"Картер, Розалин",Софья Перовская
Гудрун Энслин,"Картер, Розалин","Форд, Бетти",Софья Перовская,Софья Перовская,Гудрун Энслин
Клара Цеткин,"Форд, Бетти",Александра Михайловна Коллонтай,Гудрун Энслин,Клара Цеткин,Гудрун Энслин
Мария Шрайвер,Вирджиния Вулф,"Картер, Розалин",Эва Перон,Вирджиния Вулф,Эва Перон
Линда Лавлейс,"Шварцер, Алиса",Элеонора Рузвельт,Варис Дирие,Элеонора Рузвельт,Линда Лавлейс
Клара Цеткин,Бхимрао Рамджи Амбедкар,"Шварцер, Алиса",Мария Шрайвер,Клара Цеткин,"Шварцер, Алиса"
Варис Дирие,Элеонора Рузвельт,Бхимрао Рамджи Амбедкар,Александра Михайловна Коллонтай,Элеонора Рузвельт,Александра Михайловна Коллонтай
Варис Дирие,Элеонора Рузвельт,Бхимрао Рамджи Амбедкар,Александра Михайловна Коллонтай,Варис Дирие,Элеонора Рузвельт
