Item1,Item2,Item3,Item4,BestItem,WorstItem
Tabitha King,R. L. Stine,Neil Gaiman,Wolfgang Hohlbein,Tabitha King,Wolfgang Hohlbein
Tabitha King,R. L. Stine,Neil Gaiman,Wolfgang Hohlbein,R. L. Stine,Wolfgang Hohlbein
Tabitha King,R. L. Stine,Neil Gaiman,Wolfgang Hohlbein,Tabitha King,Wolfgang Hohlbein
Tabitha King,R. L. Stine,Neil Gaiman,Wolfgang Hohlbein,R. L. Stine,Neil Gaiman
Neil Gaiman,Stephen King,New Watch,Chuck Palahniuk,Stephen King,New Watch
Neil Gaiman,Stephen King,New Watch,Chuck Palahniuk,Stephen King,New Watch
Neil Gaiman,Stephen King,New Watch,Chuck Palahniuk,Stephen King,New Watch
Neil Gaiman,Stephen King,New Watch,Chuck Palahniuk,Stephen King,Neil Gaiman
Four Past Midnight,The Call of Cthulhu,Gothic literature,Neil Gaiman,The Call of Cthulhu,Neil Gaiman
Four Past Midnight,The Call of Cthulhu,Gothic literature,Neil Gaiman,Four Past Midnight,Gothic literature
Four Past Midnight,The Call of Cthulhu,Gothic literature,Neil Gaiman,The Call of Cthulhu,Gothic literature
Four Past Midnight,The Call of Cthulhu,Gothic literature,Neil Gaiman,The Call of Cthulhu,Gothic literature
Four Past Midnight,The Call of Cthulhu,Gothic literature,Neil Gaiman,The Call of Cthulhu,Neil Gaiman
